701	572	107	132
700	556	107	132
687	557	104	129
687	545	102	126
688	547	100	123
676	535	98	121
677	536	96	118
678	525	94	115
665	524	94	115
666	513	92	113
658	502	90	111
658	503	88	108
656	493	86	106
646	482	84	104
645	482	84	104
645	470	84	104
633	460	84	104
633	459	84	104
621	459	84	104
621	448	84	104
610	447	84	104
599	448	82	101
590	437	82	101
580	438	80	99
581	439	79	97
571	440	77	95
562	441	75	93
553	442	74	91
553	435	72	89
544	435	72	89
535	436	71	87
526	437	69	85
523	438	68	83
523	428	68	83
515	429	66	82
515	430	65	80
515	427	65	80
506	426	65	80
507	427	63	78
502	432	63	78
509	432	63	78
508	423	63	78
508	420	63	78
506	416	63	78
506	409	63	78
505	408	63	78
505	409	63	78
505	409	63	78
514	408	65	80
522	410	66	82
523	419	66	82
526	418	66	82
535	418	66	82
535	418	66	82
536	425	65	80
542	425	63	78
551	426	62	77
555	427	61	75
564	428	59	73
565	429	58	72
573	429	58	72
581	437	57	70
582	438	56	69
590	439	54	67
597	439	54	67
603	440	54	67
604	448	53	66
611	448	53	66
618	447	54	67
611	448	54	67
614	455	53	66
621	450	53	66
629	451	52	64
629	452	52	64
636	452	52	64
636	458	52	64
636	458	52	64
644	458	52	64
643	462	52	64
644	462	52	64
644	462	52	64
651	463	52	64
651	463	52	64
651	465	52	64
652	469	52	64
652	469	52	64
654	469	52	64
657	470	52	64
657	472	52	64
657	472	52	64
657	480	52	64
657	477	52	64
657	477	52	64
657	482	52	64
656	482	52	64
656	482	52	64
656	482	52	64
663	483	52	64
670	483	52	64
670	483	52	64
670	483	53	66
670	482	53	66
670	483	53	66
669	483	53	66
670	483	53	66
669	488	53	66
670	488	53	66
673	488	53	66
673	488	53	66
673	496	53	66
673	496	53	66
674	496	53	66
677	496	54	67
677	496	54	67
678	496	54	67
685	496	54	67
678	504	54	67
680	503	54	67
680	503	54	67
672	496	54	67
672	496	54	67
679	496	56	69
679	496	56	69
679	496	56	69
695	496	56	69
694	496	56	69
694	497	56	69
694	505	54	67
694	505	54	67
690	505	54	67
690	505	54	67
685	505	54	67
678	512	54	67
678	512	54	67
677	512	54	67
670	513	54	67
670	513	54	67
666	513	54	67
660	521	54	67
659	520	56	69
659	519	56	69
651	519	56	69
650	518	57	70
650	518	57	70
644	518	57	70
644	517	57	70
640	509	57	70
632	509	57	70
624	507	57	70
625	508	56	69
625	500	56	69
624	500	57	70
623	499	58	72
627	500	58	72
627	499	60	74
627	499	60	74
627	500	60	74
627	500	60	74
626	500	60	74
622	499	61	75
614	499	61	75
614	508	61	75
622	481	61	75
622	464	61	75
622	464	61	75
618	464	61	75
617	464	61	75
609	466	61	75
608	466	61	75
608	466	61	75
600	473	61	75
600	473	61	75
591	473	61	75
590	477	62	77
582	476	64	79
582	476	64	79
573	478	64	79
574	478	64	79
573	476	65	80
564	476	65	80
564	476	65	80
564	476	65	80
563	473	66	82
558	472	66	82
557	472	66	82
557	472	66	82
551	471	66	82
551	471	66	82
551	470	68	84
551	470	68	84
551	469	68	84
552	469	68	84
552	469	68	84
561	458	69	86
561	458	69	86
562	457	69	86
571	450	71	88
571	451	71	88
571	451	71	88
581	451	71	88
581	450	71	88
582	450	71	88
582	450	71	88
582	450	71	88
582	448	73	90
583	448	73	90
588	448	73	90
588	442	73	90
587	441	74	92
587	429	76	94
586	429	78	96
585	428	79	98
584	426	81	100
584	426	81	100
583	426	81	100
573	426	79	98
574	426	79	98
574	426	79	98
574	425	79	98
575	425	79	98
575	425	79	98
576	424	79	98
576	424	79	98
576	424	79	98
576	425	79	98
576	425	79	98
577	425	79	98
577	426	79	98
577	426	79	98
577	426	79	98
577	427	79	98
578	426	79	98
577	427	79	98
577	427	79	98
577	427	79	98
576	428	79	98
576	428	79	98
576	428	79	98
572	429	79	98
571	429	79	98
560	430	79	98
561	430	79	98
560	437	79	98
560	436	79	98
549	437	79	98
550	437	79	98
549	437	79	98
549	436	79	98
538	441	79	98
537	439	81	100
536	439	81	100
534	439	81	100
523	440	81	100
522	439	83	102
521	438	85	105
520	437	87	107
519	436	87	107
518	435	89	109
518	434	89	109
516	433	90	112
515	431	92	114
514	431	92	114
513	429	95	117
512	427	97	119
512	425	99	122
510	424	101	125
509	422	103	127
510	421	103	127
508	419	106	130
509	420	106	130
509	420	106	130
509	435	106	130
508	434	106	130
507	432	108	133
505	430	110	136
504	430	110	136
504	429	110	136
504	414	110	136
504	415	110	136
503	415	110	136
494	416	110	136
496	418	108	133
496	418	108	133
496	419	108	133
495	419	108	133
495	420	108	133
494	431	108	133
494	432	108	133
493	435	108	133
493	436	108	133
480	451	106	130
480	451	106	130
481	450	106	130
481	450	106	130
482	436	106	130
482	435	106	130
483	421	106	130
483	420	106	130
484	420	106	130
483	418	108	133
482	417	108	133
482	417	108	133
482	402	108	133
480	401	110	136
480	402	110	136
480	401	113	139
479	400	115	142
495	400	115	142
494	401	115	142
495	401	115	142
495	402	115	142
496	412	115	142
495	410	118	146
511	410	118	146
512	409	118	146
512	410	118	146
528	409	118	146
529	410	118	146
529	410	118	146
530	411	118	146
546	410	118	146
545	411	118	146
546	411	118	146
546	412	118	146
547	412	118	146
555	412	118	146
555	411	118	146
556	411	118	146
556	410	118	146
557	410	118	146
557	409	118	146
558	409	118	146
558	408	118	146
559	408	118	146
559	407	118	146
560	407	118	146
560	406	118	146
561	407	118	146
561	407	118	146
562	407	118	146
565	406	118	146
565	405	118	146
579	405	118	146
579	404	118	146
578	404	118	146
579	403	118	146
579	403	118	146
586	402	118	146
586	402	118	146
592	401	118	146
595	401	118	146
611	400	118	146
613	401	115	142
613	401	115	142
629	400	115	142
628	400	115	142
629	399	115	142
645	399	115	142
645	400	113	139
646	399	113	139
646	400	113	139
647	399	113	139
661	401	110	136
661	402	110	136
660	402	110	136
661	403	110	136
661	402	110	136
662	402	110	136
662	401	110	136
662	401	110	136
663	400	110	136
663	400	110	136
663	399	110	136
664	400	108	133
660	400	108	133
646	400	108	133
645	400	108	133
630	399	108	133
630	399	108	133
615	398	108	133
615	398	108	133
600	397	108	133
599	397	108	133
599	397	108	133
584	396	108	133
585	397	108	133
584	396	108	133
584	397	108	133
583	396	108	133
584	398	106	131
572	398	106	131
573	398	106	131
572	397	106	131
573	397	106	131
573	397	106	131
574	396	106	131
574	396	106	131
574	395	106	131
575	395	106	131
575	394	106	131
576	394	106	131
576	394	106	131
577	394	106	131
578	396	104	128
590	397	101	125
590	396	101	125
591	398	99	122
591	400	97	120
592	400	95	117
592	400	95	117
592	401	93	115
592	400	93	115
591	400	93	115
591	400	93	115
591	399	93	115
590	399	93	115
590	398	93	115
590	398	93	115
591	398	93	115
591	397	93	115
591	397	93	115
592	396	93	115
591	396	95	117
594	396	95	117
598	396	95	117
602	397	95	117
604	397	95	117
617	398	95	117
616	398	95	117
617	400	93	115
618	401	91	112
620	403	89	110
632	404	87	108
634	405	85	105
635	407	83	103
638	408	82	101
638	408	82	101
649	407	82	101
649	407	82	101
649	407	82	101
649	406	82	101
650	400	82	101
650	400	82	101
650	400	82	101
649	400	82	101
638	400	82	101
639	399	82	101
638	400	82	101
638	399	82	101
627	399	82	101
626	398	82	101
626	398	82	101
626	398	82	101
615	397	82	101
615	397	82	101
615	386	82	101
614	386	82	101
614	387	82	101
603	386	82	101
603	386	82	101
603	386	82	101
602	386	82	101
602	385	82	101
591	385	82	101
591	385	82	101
591	386	82	101
591	386	82	101
591	387	82	101
590	387	82	101
590	387	82	101
579	388	82	101
578	388	82	101
572	388	82	101
572	388	82	101
561	388	82	101
560	379	82	101
549	380	82	101
549	379	82	101
538	379	82	101
532	379	82	101
526	379	82	101
514	379	82	101
514	380	82	101
503	381	82	101
492	390	82	101
481	390	82	101
482	390	82	101
481	389	82	101
481	389	82	101
473	389	82	101
473	388	82	101
472	387	83	103
470	383	85	105
457	381	87	108
465	370	87	108
477	371	85	105
483	371	85	105
495	366	85	105
507	365	85	105
507	361	85	105
508	361	85	105
508	361	85	105
520	362	85	105
520	362	85	105
520	362	85	105
532	363	85	105
538	363	85	105
550	365	83	103
549	365	83	103
550	365	83	103
561	366	83	103
561	366	83	103
561	366	83	103
562	367	83	103
566	367	83	103
567	368	83	103
567	368	83	103
567	367	85	105
566	368	85	105
566	368	85	105
554	368	85	105
555	369	85	105
555	369	85	105
555	369	85	105
554	370	85	105
553	369	87	108
553	369	87	108
554	381	87	108
554	381	87	108
554	381	87	108
555	381	87	108
555	381	87	108
556	393	87	108
556	393	87	108
556	393	87	108
557	392	87	108
557	392	87	108
557	391	87	108
558	391	87	108
558	391	87	108
558	390	87	108
558	390	87	108
559	389	87	108
558	388	89	110
558	387	89	110
571	387	89	110
570	387	89	110
570	386	89	110
569	386	89	110
570	386	89	110
574	387	89	110
575	387	89	110
588	387	89	110
587	388	89	110
587	393	89	110
587	393	89	110
588	394	89	110
588	394	89	110
588	406	89	110
590	407	87	108
591	409	85	105
592	410	84	103
593	411	84	103
593	411	84	103
593	411	84	103
581	411	84	103
582	411	84	103
570	412	84	103
571	412	82	101
559	413	82	101
559	412	82	101
548	413	82	101
548	412	82	101
536	413	82	101
536	412	82	101
536	412	82	101
524	412	82	101
525	411	82	101
524	410	82	101
524	409	82	101
524	408	82	101
513	408	82	101
513	407	82	101
512	406	84	103
512	406	84	103
512	400	84	103
511	400	84	103
512	401	82	101
512	402	80	99
513	403	78	97
512	402	78	97
512	402	78	97
512	401	78	97
509	401	78	97
509	402	77	95
509	401	77	95
508	401	77	95
508	401	77	95
508	400	77	95
504	400	77	95
504	400	77	95
503	399	77	95
503	399	77	95
503	399	77	95
502	398	77	95
503	399	77	95
513	398	77	95
513	398	77	95
513	398	77	95
524	398	77	95
524	398	77	95
531	399	77	95
531	399	77	95
531	410	77	95
541	401	78	97
542	402	78	97
553	402	78	97
564	402	78	97
574	403	78	97
575	411	78	97
586	412	78	97
597	413	77	95
597	413	77	95
608	414	77	95
618	414	77	95
618	414	77	95
628	424	78	97
639	424	78	97
639	423	80	99
650	423	80	99
650	424	80	99
661	435	80	99
672	435	80	99
672	435	80	99
673	434	80	99
684	429	80	99
684	429	80	99
684	428	80	99
685	428	80	99
685	417	80	99
696	417	80	99
696	416	80	99
695	416	80	99
695	408	80	99
695	408	80	99
694	409	80	99
694	409	80	99
693	420	80	99
693	420	80	99
693	420	80	99
694	420	80	99
694	421	78	97
695	422	77	95
684	421	77	95
684	421	77	95
676	421	77	95
675	416	77	95
665	417	77	95
664	416	77	95
655	414	75	93
645	413	75	93
645	404	73	91
635	403	73	91
625	403	73	91
625	392	73	91
626	394	72	89
616	393	72	89
606	394	72	89
596	403	72	89
587	403	72	89
585	403	73	91
575	403	73	91
575	403	73	91
571	403	73	91
564	403	73	91
564	402	73	91
554	382	73	91
553	382	73	91
553	382	73	91
543	383	73	91
533	393	73	91
532	392	73	91
532	392	73	91
522	392	73	91
522	392	73	91
521	392	73	91
511	392	73	91
511	391	75	93
511	391	75	93
510	391	75	93
510	392	75	93
510	391	75	93
509	391	75	93
509	391	75	93
509	381	75	93
509	380	77	95
509	401	77	95
510	412	75	93
515	412	75	93
515	412	75	93
515	411	75	93
514	411	75	93
514	411	75	93
514	411	75	93
515	411	75	93
516	413	74	91
516	423	72	89
516	425	72	89
506	435	72	89
498	445	72	89
497	443	74	91
497	444	74	91
496	444	74	91
496	454	74	91
496	454	74	91
496	455	74	91
496	465	72	89
496	465	72	89
496	465	72	89
495	466	72	89
495	466	72	89
495	466	72	89
494	467	72	89
494	467	72	89
494	467	72	89
492	466	72	89
491	466	72	89
489	466	72	89
489	465	72	89
488	465	72	89
488	465	72	89
488	466	72	89
488	466	72	89
488	466	72	89
489	473	72	89
489	473	72	89
490	474	72	89
499	474	72	89
499	474	72	89
508	475	72	89
508	475	72	89
518	474	74	91
517	474	75	93
528	478	75	93
528	478	75	93
539	479	75	93
