152	102	40	67
151	101	40	67
151	101	40	67
151	101	40	67
151	107	40	67
157	107	40	67
156	107	40	67
150	107	40	67
144	108	39	65
144	114	39	65
138	114	39	65
137	108	39	65
131	108	39	65
131	108	39	65
135	108	39	65
135	107	39	65
141	101	39	65
148	101	39	65
155	101	39	65
162	108	39	65
168	108	39	65
181	114	39	65
181	115	39	65
187	114	40	67
187	113	40	68
193	113	41	70
193	113	41	70
186	113	41	70
185	112	42	71
178	111	42	71
178	104	42	71
178	97	42	71
170	96	43	73
162	96	43	73
155	96	43	73
148	96	43	73
141	89	43	73
134	88	43	73
127	88	43	73
119	88	43	73
112	96	43	73
109	96	43	73
109	103	43	73
108	102	44	74
108	102	44	74
107	102	44	74
107	109	45	76
114	109	45	76
107	109	45	76
107	109	46	78
106	108	47	79
98	99	48	81
98	99	48	81
105	98	49	83
105	97	50	85
104	96	50	85
105	96	50	85
105	96	50	85
113	95	52	87
131	85	53	89
140	84	54	91
149	84	55	93
149	83	55	93
149	78	55	93
148	78	56	95
157	77	58	97
158	77	58	97
167	87	58	97
167	87	58	97
177	96	56	95
182	97	56	95
191	101	58	97
201	101	58	97
211	101	58	97
220	102	58	97
221	101	58	97
230	101	58	97
230	101	58	97
229	101	58	97
229	101	58	97
220	101	58	97
219	92	58	97
210	92	58	97
201	92	58	97
200	93	58	97
200	92	58	97
200	92	58	97
190	83	58	97
188	75	56	95
178	74	56	95
169	74	56	95
160	74	56	95
152	69	55	93
143	69	55	93
135	70	54	91
127	70	53	89
127	70	53	89
127	71	52	87
119	71	51	85
111	72	49	83
104	73	48	81
104	66	47	80
97	67	46	78
89	59	46	78
81	59	46	78
74	51	46	78
73	51	46	78
66	43	46	78
66	42	47	80
65	39	47	80
65	39	47	80
64	35	48	81
64	34	48	81
64	26	48	81
69	27	48	81
69	26	48	81
77	27	48	81
85	27	48	81
93	27	48	81
93	26	49	83
101	26	51	85
118	33	52	87
127	34	52	87
135	38	52	87
144	38	52	87
153	39	51	85
162	39	51	85
171	48	51	85
180	48	51	85
189	56	51	85
189	56	51	85
189	56	51	85
189	48	51	85
181	44	50	83
173	35	50	83
165	27	50	83
156	18	50	83
141	19	48	81
140	19	48	81
132	27	48	81
132	27	48	81
124	28	48	81
125	28	48	81
117	28	48	81
109	28	48	81
101	28	48	81
93	28	48	81
92	19	50	83
83	16	50	83
81	16	48	82
73	16	48	82
65	16	48	82
55	16	48	82
47	16	48	82
39	16	48	82
39	16	48	82
37	21	48	82
37	21	48	82
37	13	48	82
45	12	48	82
54	13	47	80
62	14	46	78
62	13	46	78
69	13	46	78
77	13	46	78
85	13	46	78
85	14	45	76
93	14	45	76
100	15	45	76
100	20	45	76
101	20	45	76
124	14	44	75
139	17	44	75
154	24	44	75
199	69	44	75
200	65	44	75
208	68	43	73
215	75	43	73
222	89	43	73
222	89	43	73
229	96	44	75
229	95	44	75
229	96	43	73
229	96	43	72
229	96	42	70
223	92	41	69
218	84	41	69
211	77	41	69
205	71	41	69
218	70	42	70
218	63	42	70
219	63	42	70
211	69	43	72
205	76	43	72
207	76	43	72
211	75	44	73
219	72	44	73
218	71	44	75
219	71	44	75
220	71	44	75
220	71	44	75
220	71	44	75
220	71	44	75
221	71	44	75
221	71	44	75
221	71	44	75
221	71	44	75
221	71	44	75
221	71	44	75
222	71	44	75
215	71	44	75
215	70	45	77
216	71	45	75
210	76	44	73
217	77	43	72
217	77	43	72
217	75	43	72
231	75	43	72
238	76	42	70
245	70	41	69
245	64	40	67
239	57	40	67
232	64	40	67
224	63	41	69
209	62	42	70
223	83	43	72
200	83	44	73
177	90	44	73
162	97	45	75
147	97	45	75
139	90	45	75
123	89	46	77
107	96	47	78
97	96	47	78
80	94	48	80
63	102	49	82
55	101	50	84
54	100	51	86
45	99	51	86
3	116	51	86
3	116	51	86
3	115	52	88
3	114	52	88
2	113	52	88
2	114	52	88
2	114	52	88
1	114	52	88
1	114	52	88
1	115	52	88
1	115	52	88
1	115	52	88
2	115	52	88
2	116	52	88
3	117	51	86
3	118	50	84
3	119	49	82
3	118	49	82
3	116	49	82
3	112	48	80
3	113	47	79
3	114	47	79
3	114	47	79
3	114	47	79
2	114	48	80
2	116	49	82
2	111	49	82
0	112	48	80
12	104	48	80
20	112	48	80
20	112	48	80
19	103	48	80
