465	3	269	513
463	4	268	512
464	9	267	511
465	4	265	513
464	8	264	511
462	7	264	511
465	15	261	512
464	10	258	514
466	21	254	513
468	24	250	515
468	27	248	511
467	29	246	510
469	32	245	508
467	38	244	508
469	40	242	506
468	43	240	506
473	48	237	503
477	55	232	503
479	55	229	501
481	62	225	498
486	67	224	496
488	69	221	495
492	73	218	495
496	74	216	495
495	81	213	497
499	83	212	496
502	84	211	495
500	90	210	495
503	95	211	492
504	96	210	487
505	98	211	486
507	98	211	481
507	102	211	477
507	105	210	474
510	104	210	471
510	110	210	466
511	112	210	462
514	114	209	460
516	113	208	457
517	113	207	454
521	116	207	453
518	121	206	450
521	123	207	447
523	127	208	445
520	125	208	444
520	125	210	442
522	124	212	438
521	127	212	436
521	123	211	436
520	126	210	434
519	119	208	432
518	119	207	429
517	120	205	425
517	116	205	423
514	115	203	419
515	111	203	413
512	109	202	407
513	110	200	400
513	111	200	396
510	112	201	390
509	111	201	386
536	84	197	381
530	96	193	375
523	100	191	371
519	102	190	366
516	105	190	361
515	110	191	359
516	108	191	357
513	108	191	356
514	108	191	354
512	106	192	350
514	106	193	349
514	109	193	346
515	110	192	342
497	115	207	330
483	120	223	318
475	122	236	312
470	125	244	307
464	129	251	304
466	132	257	300
465	132	260	297
463	138	262	295
461	136	263	291
489	131	257	288
485	134	253	284
484	134	250	283
481	135	251	281
480	138	250	278
479	143	250	274
483	147	247	270
487	148	243	267
494	150	238	264
500	151	234	261
505	154	227	258
511	154	221	255
516	158	215	252
520	160	209	249
525	159	204	247
529	164	200	244
530	166	197	242
533	166	193	241
534	169	190	238
535	169	189	236
539	173	186	233
539	176	185	229
539	178	184	226
537	177	184	225
536	180	183	222
536	182	182	220
534	183	181	219
535	182	180	217
533	183	180	216
531	183	181	215
531	182	180	214
531	180	179	214
531	179	178	212
530	180	176	210
531	178	174	208
531	177	172	206
530	178	171	204
529	177	170	202
527	175	170	201
527	175	168	199
527	173	167	198
526	174	166	196
524	172	164	194
522	171	163	193
520	167	162	193
518	166	161	192
517	161	160	191
515	159	159	191
514	155	157	191
514	153	156	190
514	150	156	189
513	147	155	189
512	145	154	188
511	142	154	187
512	140	152	187
512	136	151	186
512	135	151	186
512	133	151	185
511	130	151	184
510	127	151	184
511	125	151	183
512	123	150	182
512	122	149	181
514	120	149	180
515	118	149	180
516	118	149	179
518	116	149	179
519	114	148	179
521	114	147	178
523	111	147	179
525	110	146	179
527	109	146	179
529	108	146	178
532	109	145	178
534	109	144	178
536	109	144	178
537	110	145	177
539	110	144	177
542	111	144	176
558	112	144	175
554	113	144	175
556	113	144	175
555	114	143	175
557	114	143	176
558	115	142	176
561	117	142	176
562	115	142	176
565	116	141	175
566	117	140	175
568	118	139	175
570	118	137	176
572	117	136	176
573	118	136	176
574	120	135	175
574	120	134	175
574	120	133	174
575	120	133	174
574	120	132	174
573	121	132	174
572	122	132	174
571	124	132	175
571	124	131	175
569	123	130	175
567	123	129	176
565	124	129	176
563	124	128	176
560	124	128	176
558	123	128	177
556	123	127	177
555	122	127	177
553	122	127	177
551	122	127	177
551	123	126	179
550	121	127	180
548	120	128	181
548	119	127	183
550	118	127	185
567	114	122	189
565	111	119	193
564	110	117	195
580	106	113	198
576	105	112	200
573	105	110	201
571	105	110	203
570	106	111	203
570	105	111	204
569	114	111	205
585	107	109	208
581	106	109	209
579	116	107	209
578	111	107	211
578	109	106	210
592	105	104	212
587	106	104	213
584	118	104	213
582	114	104	213
582	112	104	214
581	112	105	214
595	109	103	216
591	119	104	217
588	114	104	218
586	111	105	220
585	121	105	221
584	115	106	222
584	114	107	222
