658	352	50	63
656	354	50	63
650	355	50	64
643	356	51	64
632	358	52	63
626	359	52	63
621	360	52	63
616	359	51	63
614	359	51	64
614	359	50	64
612	361	50	64
608	364	50	63
602	365	50	63
600	365	50	63
600	365	50	63
602	364	49	63
603	363	49	63
601	360	49	63
600	358	50	64
600	356	50	64
602	354	49	64
603	353	49	64
605	353	49	65
606	353	49	65
607	353	49	65
608	354	49	66
609	355	49	66
608	355	49	66
609	356	50	66
609	357	50	67
610	358	50	68
611	360	50	69
613	361	50	69
615	363	50	70
616	366	51	70
618	367	51	71
618	368	52	71
618	368	52	72
620	368	53	72
622	368	53	72
624	367	54	72
626	367	55	73
626	365	56	73
625	365	56	74
623	366	57	74
622	367	57	74
621	368	58	73
622	367	58	74
623	366	58	74
625	364	59	73
627	360	59	73
628	356	59	73
628	352	60	73
629	349	60	72
629	344	61	72
629	337	61	72
629	333	62	72
629	329	62	72
628	325	63	72
627	322	63	72
620	317	63	72
620	314	62	72
619	307	61	72
615	306	61	71
613	303	61	70
611	302	60	69
608	299	60	68
605	296	60	68
603	290	60	68
601	285	60	68
600	279	59	68
600	274	59	69
599	271	59	69
598	269	58	69
596	269	58	69
595	270	58	69
595	270	59	70
596	271	59	70
598	272	59	70
601	272	59	69
603	272	59	69
605	271	60	69
607	270	60	69
608	269	59	70
609	267	59	70
610	266	59	70
612	265	59	70
612	263	58	70
613	262	58	70
614	261	58	69
614	259	58	69
615	260	58	69
615	260	58	69
615	258	58	69
616	257	58	69
617	256	58	69
618	256	58	69
619	255	58	69
621	255	58	69
624	255	58	69
628	255	58	69
639	255	59	69
649	257	60	70
660	265	61	70
665	266	62	71
662	267	63	72
658	265	63	74
656	266	64	75
656	267	64	76
659	267	65	76
663	267	65	76
666	268	66	77
669	268	66	77
671	268	67	77
673	268	67	78
675	267	68	78
676	264	69	79
674	258	69	79
670	255	69	80
666	246	68	80
656	237	68	79
646	233	69	79
633	223	68	78
623	221	67	76
621	218	68	75
621	216	67	73
622	214	67	72
624	212	66	71
625	210	65	71
625	208	64	70
623	206	63	70
615	206	63	70
606	213	63	70
605	216	62	71
605	224	62	72
606	227	61	73
609	232	61	73
612	234	61	75
613	235	61	75
613	237	60	76
613	238	60	77
614	238	60	77
615	240	60	78
616	241	60	78
616	242	60	78
617	243	60	78
619	243	60	78
621	242	61	77
625	241	61	77
627	240	61	77
629	239	61	77
630	239	61	77
630	239	61	77
631	237	61	77
632	236	62	76
634	235	62	76
635	235	62	76
636	234	62	76
636	235	62	76
637	234	62	76
637	234	62	76
637	234	61	76
637	235	61	75
636	235	61	75
637	235	61	74
636	234	61	74
637	233	61	74
637	232	61	74
638	231	61	74
639	230	61	74
639	229	61	74
639	230	61	73
638	231	61	73
636	232	61	73
635	232	61	73
634	233	60	73
634	233	60	73
635	233	60	72
635	232	60	72
636	231	60	72
637	230	60	72
637	229	60	72
638	229	60	72
640	227	60	72
643	227	60	72
645	227	59	72
647	227	59	72
649	227	59	72
651	227	59	72
653	227	59	72
654	226	59	72
656	226	59	72
657	228	60	73
658	232	61	72
660	232	62	72
662	232	62	72
665	234	63	71
668	235	63	70
670	237	64	69
673	239	64	69
674	240	65	69
675	240	65	69
674	240	65	69
