806	196	31	82
803	195	30	82
803	195	31	83
800	193	31	83
799	191	30	84
796	189	30	85
795	188	30	85
792	186	30	85
790	185	30	86
786	184	30	86
783	182	29	87
780	181	29	87
775	180	28	88
771	179	28	88
767	177	28	89
762	176	28	89
757	175	27	89
753	172	27	89
748	171	27	88
743	170	27	88
738	168	27	88
734	167	27	88
730	164	27	88
725	163	26	88
722	161	26	87
718	161	26	87
715	160	26	87
712	160	26	87
710	160	26	87
707	159	26	86
705	158	26	86
702	158	27	86
701	157	27	86
698	155	27	86
697	155	27	86
695	154	26	85
695	154	27	85
693	152	26	85
693	152	27	85
693	152	27	85
692	150	27	84
693	150	27	85
691	147	27	84
693	148	27	84
692	146	27	84
693	146	27	84
693	146	26	84
694	146	26	83
693	145	26	84
693	146	27	84
692	144	26	83
694	144	27	83
693	144	26	83
692	142	26	83
691	142	26	83
690	141	27	83
688	140	27	83
687	140	27	83
686	139	27	83
684	138	27	84
682	137	27	84
681	136	27	84
677	136	27	84
676	135	27	84
674	135	27	83
671	134	28	83
667	135	28	82
665	134	28	82
661	135	28	82
657	134	28	81
653	133	28	81
650	133	28	81
647	133	28	81
644	131	28	81
641	131	28	81
638	131	28	81
634	129	28	80
631	130	27	80
629	130	27	81
626	130	27	81
624	129	27	81
622	129	27	81
620	129	26	81
618	130	26	80
617	129	26	80
616	129	26	80
614	130	26	80
613	130	26	80
611	129	26	80
610	130	27	80
611	129	27	80
611	129	27	80
611	128	27	80
611	128	27	80
612	129	27	80
613	128	27	80
614	127	27	80
615	126	27	80
617	126	27	80
618	127	27	80
618	126	27	80
621	126	27	80
623	126	27	80
624	126	28	79
626	127	28	79
627	127	28	78
627	127	28	78
629	127	27	78
630	128	27	77
632	127	27	78
634	128	27	78
636	128	27	78
638	128	27	78
640	128	27	78
642	127	27	79
643	127	27	80
644	128	26	80
645	128	26	81
645	127	26	81
644	127	26	81
643	127	26	81
642	128	26	80
640	129	26	81
639	129	26	81
636	130	26	81
633	130	26	81
630	131	26	81
627	131	25	81
623	131	25	81
620	130	25	81
617	131	26	81
613	131	26	80
609	129	26	80
605	130	26	80
602	130	26	80
598	130	25	80
595	130	25	81
593	130	25	81
590	130	25	81
589	131	26	82
588	131	26	82
586	131	26	82
586	131	26	82
584	131	26	82
584	133	26	82
584	133	26	81
585	132	26	81
587	132	26	82
588	133	26	82
588	131	26	82
591	131	26	82
591	130	26	81
593	132	26	81
594	132	26	81
597	133	26	81
598	133	26	81
600	134	26	80
600	134	26	79
602	134	26	79
603	135	26	78
604	136	26	78
603	134	26	78
606	136	26	77
607	136	26	77
609	137	26	77
608	136	26	78
610	138	26	79
611	137	26	80
612	137	26	80
613	138	26	81
614	138	26	81
615	139	25	82
616	138	25	82
616	139	25	82
617	139	25	82
619	140	25	81
619	141	25	82
619	142	25	82
619	142	25	82
620	143	26	82
620	144	26	82
621	142	25	83
621	142	25	82
623	142	25	83
622	143	25	83
622	142	25	83
622	143	25	83
621	142	25	84
620	142	26	84
619	143	25	84
617	143	25	84
616	144	25	83
613	145	25	81
612	146	25	81
610	147	25	81
607	147	25	81
605	148	25	81
603	147	25	80
602	147	25	80
600	148	25	80
600	149	25	81
598	149	25	82
597	149	24	83
596	148	24	83
595	148	24	84
594	148	24	84
594	149	24	84
594	149	25	84
595	150	25	84
594	150	26	85
594	151	26	85
594	151	26	85
594	152	26	84
595	152	26	84
596	152	26	84
596	152	26	84
597	152	27	84
598	152	27	84
599	152	27	84
600	152	28	85
601	151	29	85
602	151	29	85
603	150	30	85
605	149	32	85
604	148	34	84
604	148	35	84
604	147	36	85
604	147	36	85
604	146	37	87
604	144	37	89
605	142	37	92
606	141	36	94
606	141	36	96
607	140	36	97
606	140	36	99
607	140	36	100
606	140	36	101
606	138	36	102
606	138	36	102
606	138	36	102
606	138	36	103
606	139	35	104
606	142	34	104
606	144	33	106
605	142	33	106
605	142	33	107
604	143	32	107
604	145	32	108
604	145	33	109
606	145	33	109
606	147	34	108
606	148	34	107
606	148	34	107
607	148	35	107
607	150	35	107
608	149	35	106
608	150	36	106
608	149	36	106
608	148	37	107
608	148	38	106
608	148	38	106
608	149	39	106
608	151	39	106
608	153	40	106
609	155	40	107
610	158	40	106
610	158	40	106
611	159	40	105
612	161	39	104
613	162	39	104
614	164	38	103
616	166	37	102
618	168	36	101
619	173	35	98
620	174	35	96
621	176	34	95
622	179	33	94
625	181	32	93
624	183	31	91
626	185	31	91
627	187	31	90
628	186	31	90
631	188	30	90
631	188	30	89
634	188	30	88
633	189	29	87
636	190	29	86
638	191	29	85
637	192	29	85
640	193	29	84
640	194	29	84
643	195	29	84
644	195	28	84
644	196	28	83
646	196	29	82
647	198	29	81
648	200	29	80
648	202	28	80
649	203	28	80
650	204	28	80
652	204	28	79
652	206	28	79
652	207	28	79
653	207	28	79
654	208	28	80
655	209	28	80
657	210	28	81
656	210	28	81
658	211	28	81
660	212	28	81
661	214	28	81
661	215	29	81
662	216	29	82
664	217	29	82
666	219	30	83
666	219	30	83
668	220	30	83
670	221	30	83
672	223	30	83
673	223	30	83
674	224	30	83
677	225	30	83
679	225	30	83
681	226	30	82
682	228	30	81
685	228	30	81
685	230	29	80
688	232	29	80
690	234	29	80
690	235	29	80
693	237	29	80
694	238	29	80
696	241	29	80
697	242	29	80
698	244	29	80
699	245	29	80
701	246	29	80
702	245	29	80
704	248	29	80
705	249	29	81
707	250	29	82
709	250	30	83
710	251	30	84
712	251	30	85
713	251	30	85
715	253	30	86
717	254	30	87
719	254	30	88
719	256	30	89
722	257	31	89
723	257	32	89
725	258	32	90
727	258	32	91
728	258	33	92
733	261	32	92
734	261	32	93
735	260	32	95
737	260	33	96
739	259	34	98
740	259	35	99
742	258	37	100
743	257	37	101
745	255	37	102
745	256	38	103
747	256	39	105
747	255	40	107
748	255	40	108
749	256	41	110
749	256	41	111
749	255	41	112
748	255	41	114
748	254	42	115
747	253	42	117
745	253	41	118
743	253	40	120
741	251	40	120
739	251	39	121
736	249	38	122
733	249	37	122
731	248	37	122
729	247	37	122
722	245	37	123
721	244	37	124
718	234	37	124
716	226	36	122
713	219	36	120
710	220	35	118
707	222	35	117
704	215	35	114
702	215	34	112
699	215	34	111
697	214	34	109
695	213	34	106
693	212	34	104
692	211	35	102
690	212	35	101
690	212	35	101
689	212	35	101
689	212	36	102
689	211	36	103
688	210	36	104
689	210	36	104
689	210	37	105
690	209	37	106
691	208	37	107
693	207	37	107
695	206	37	108
697	205	37	109
699	204	37	109
702	202	36	109
705	200	35	108
707	198	34	108
710	198	33	108
712	197	32	108
714	197	32	107
717	197	32	107
718	196	31	107
720	194	30	107
721	194	30	106
721	193	30	105
721	192	30	104
721	191	29	104
720	190	29	103
719	189	29	102
718	187	29	101
716	187	29	101
714	186	29	101
712	185	30	101
709	183	30	99
706	183	31	99
703	182	31	99
699	182	31	99
696	181	31	98
693	181	31	98
689	179	31	98
685	178	30	97
682	176	30	97
678	176	30	97
675	175	30	97
672	173	30	97
669	171	30	98
668	170	30	98
667	169	29	98
666	167	30	98
665	168	30	97
666	167	29	98
667	167	29	99
667	167	29	99
669	166	29	100
670	165	28	100
671	164	28	101
672	163	28	100
674	161	28	100
674	161	28	99
676	160	29	99
677	159	29	99
678	158	29	98
679	158	30	98
680	157	30	98
681	156	30	98
682	155	30	98
683	155	30	98
684	154	30	98
685	154	31	98
686	154	31	97
686	154	30	98
687	153	30	98
688	152	29	98
689	151	29	98
689	150	29	98
689	150	29	98
689	150	29	98
691	148	29	97
691	148	29	97
691	149	29	96
691	149	29	96
693	149	29	96
693	148	29	96
694	148	29	96
694	148	28	97
695	148	28	97
695	148	28	98
696	148	27	99
696	148	27	99
697	147	27	98
697	147	27	97
697	147	27	96
697	146	27	96
697	146	27	95
696	146	27	94
696	146	28	94
697	146	28	94
697	145	28	94
697	145	28	94
698	145	28	95
697	145	28	96
697	144	28	96
697	144	29	96
696	145	29	94
696	146	29	94
696	147	29	94
696	147	29	94
695	147	29	95
695	147	28	96
695	146	28	96
695	146	28	96
695	146	27	95
694	147	27	95
694	147	28	95
693	148	28	94
692	148	28	93
692	148	28	93
691	149	28	93
691	149	27	94
691	149	27	94
691	149	27	94
691	149	27	93
691	149	27	92
690	148	27	93
690	148	27	92
689	148	26	91
688	147	26	90
688	147	26	90
688	147	26	90
687	149	27	90
687	149	27	90
687	148	27	90
686	148	27	91
686	147	26	92
685	147	26	93
684	147	26	94
684	146	26	94
683	146	27	93
682	146	27	93
680	146	27	92
680	146	27	93
679	145	27	93
678	144	27	94
677	144	27	94
676	143	26	95
675	143	26	94
674	144	26	94
672	144	26	93
672	144	26	93
670	143	26	92
669	144	26	91
668	144	26	91
667	144	26	91
666	144	25	92
665	143	25	91
664	142	25	90
662	141	25	89
661	142	25	89
661	142	25	88
660	141	25	88
658	140	25	87
657	139	25	86
656	138	24	86
655	139	25	85
653	139	25	85
652	139	25	84
650	140	25	85
649	140	25	87
648	140	25	89
647	140	24	90
646	139	24	91
644	139	24	91
642	138	25	90
640	138	25	90
639	139	26	89
637	139	26	89
634	139	26	89
633	139	26	88
631	139	26	88
630	139	25	88
629	138	25	87
627	138	24	87
626	138	24	87
625	138	23	87
623	137	23	86
621	137	23	86
619	138	23	85
618	138	23	85
615	139	23	85
613	139	24	85
612	138	24	84
610	137	24	84
608	138	24	84
607	138	24	85
605	137	24	84
604	137	23	84
602	136	23	82
600	136	23	80
598	137	23	79
596	138	23	78
595	140	23	78
594	141	23	80
593	141	23	82
591	141	23	84
590	141	23	86
588	142	23	87
587	142	24	88
585	143	24	88
583	144	25	89
580	144	25	89
578	145	26	89
576	145	26	89
575	145	25	88
573	146	25	87
572	146	24	87
570	146	24	86
569	146	23	84
568	145	23	83
566	145	23	81
563	146	23	80
560	148	23	78
559	149	24	78
557	151	24	79
555	151	23	79
554	152	23	79
552	153	23	80
550	153	23	80
549	154	23	80
547	154	22	80
546	154	22	82
544	154	22	82
542	154	22	81
540	155	22	80
538	156	22	79
536	157	22	78
535	158	23	78
534	159	22	79
533	160	23	81
530	158	23	82
529	160	23	84
527	159	23	85
527	161	24	85
525	162	25	86
523	163	25	86
521	164	26	87
520	165	26	87
518	165	26	88
517	166	25	88
515	167	25	89
514	167	25	89
512	168	25	90
510	169	25	90
508	170	25	90
506	171	25	90
504	172	25	89
502	173	26	89
501	173	26	90
499	173	27	90
